,Name,Record,Wins,Losses,Draws,Height_cm,Weight_lbs,Reach_inch,Stance,Debut,SLpM,StrAcc,SApM,StrDef,TD_Avg,TD_Acc,TD_Def,Sub_Avg
1387,Joe Ellenberger,Record: 15-2-0,15.0,2.0,0.0,175.26213118751525,155.0,72.0,Orthodox,1985.0,1.62,0.47,3.45,0.48,3.17,0.4,0.0,1.1
1388,Logan Nail,Record: 1-1-0,1.0,1.0,0.0,,185.0,,,1989.0,1.93,0.51,2.27,0.39,0.0,0.0,0.37,0.0
1389,Dan Ige,Record: 15-3-0,15.0,3.0,0.0,170.1820694139641,145.0,71.0,Orthodox,1991.0,3.95,0.46,3.36,0.58,1.68,0.27,0.59,0.5
1390,Louis Taylor,Record: 13-4-0,13.0,4.0,0.0,180.34219296106642,185.0,,Orthodox,1979.0,2.06,0.32,1.24,0.68,2.48,0.28,1.0,0.0
1391,Tim Kennedy,Record: 18-6-0,18.0,6.0,0.0,180.34219296106642,185.0,74.0,Orthodox,1979.0,2.78,0.47,1.84,0.62,2.58,0.35,0.7,0.7
1392,Sergio Gomez,Record: 10-3-0,10.0,3.0,0.0,167.6420385271885,155.0,,Orthodox,1982.0,1.5,0.42,1.16,0.56,2.57,0.66,0.31,0.0
1393,Michel Pereira,Record: 25-11-0 (2 NC),25.0,11.0,0.0,185.42225473461758,170.0,73.0,Orthodox,1993.0,3.74,0.54,2.84,0.58,1.76,0.7,1.0,0.5
1394,Alexander Volkov,Record: 33-8-0,33.0,8.0,0.0,200.66244005527108,250.0,80.0,Orthodox,1988.0,4.88,0.59,2.48,0.56,0.66,0.7,0.66,0.2
1395,Julie Kedzie,Record: 16-13-0,16.0,13.0,0.0,165.10200764041292,135.0,,Orthodox,1981.0,2.9,0.36,3.18,0.46,1.14,0.23,0.78,0.0
1396,Joel Alvarez,Record: 18-2-0,18.0,2.0,0.0,190.50231650816875,155.0,77.0,Orthodox,1994.0,2.84,0.37,3.31,0.53,0.0,0.0,0.0,1.6
1397,Chad Johnson,Record: 6-2-0,6.0,2.0,0.0,187.96228562139316,230.0,80.0,Orthodox,1986.0,5.92,0.68,7.8,0.4,0.0,0.0,0.0,0.0
1398,Nick Denis,Record: 11-3-0,11.0,3.0,0.0,170.1820694139641,135.0,,Orthodox,1983.0,6.54,0.53,5.42,0.36,2.8,1.0,0.8,0.0
1399,Han Ten Yun,Record: 0-1-0,0.0,1.0,0.0,180.34219296106642,220.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,Teruto Ishihara,Record: 10-7-2,10.0,7.0,2.0,170.1820694139641,135.0,69.0,Southpaw,1991.0,3.26,0.44,3.63,0.53,0.5,0.16,0.3,0.0
1401,Takeshi Inoue,Record: 23-10-0,23.0,10.0,0.0,172.72210030073967,145.0,,,1980.0,2.54,0.44,3.32,0.61,0.0,0.0,0.47,0.0
1402,Rodrigo Nascimento,Record: 8-1-0,8.0,1.0,0.0,187.96228562139316,246.0,80.0,Orthodox,1992.0,4.23,0.55,4.32,0.42,2.7,1.0,1.0,2.7
1403,Chris Birchler,Record: 7-4-0,7.0,4.0,0.0,190.50231650816875,205.0,,Switch,1987.0,9.35,0.46,14.83,0.35,0.0,0.0,0.0,0.0
1404,Satoshi Ishii,Record: 15-8-1,15.0,8.0,1.0,180.34219296106642,240.0,,Orthodox,1986.0,1.41,0.36,1.58,0.63,3.47,0.52,1.0,1.6
1405,Islam Makhachev,Record: 19-1-0,19.0,1.0,0.0,177.80216207429083,155.0,70.0,Southpaw,1991.0,2.0,0.56,0.77,0.7,3.46,0.68,0.93,1.0
1406,Bryan Pardoe,Record: 13-16-0,13.0,16.0,0.0,185.42225473461758,205.0,,Orthodox,,1.11,0.36,4.59,0.45,4.75,0.4,0.33,0.0
1407,Tony Juarez,Record: 1-12-0,1.0,12.0,0.0,,155.0,,,,0.89,0.25,10.34,0.38,4.43,1.0,0.66,0.0
1408,Rolando Delgado,Record: 11-6-1,11.0,6.0,1.0,190.50231650816875,155.0,77.0,Orthodox,1981.0,1.56,0.4,1.83,0.62,1.17,0.22,0.0,3.5
1409,Elisha Helsper,Record: 0-4-0,0.0,4.0,0.0,167.6420385271885,135.0,,Orthodox,1983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,Rainy Martinez,Record: 0-2-0,0.0,2.0,0.0,182.882223847842,199.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,John Salter,Record: 14-3-0,14.0,3.0,0.0,185.42225473461758,185.0,74.0,Southpaw,1985.0,1.68,0.32,1.68,0.68,2.85,0.46,0.66,0.5
1412,Dong Hyun Kim,Record: 22-4-1 (1 NC),22.0,4.0,1.0,187.96228562139316,170.0,76.0,Southpaw,1981.0,2.12,0.49,1.89,0.58,2.93,0.43,0.71,0.6
1413,Claudia Gadelha,Record: 18-5-0,18.0,5.0,0.0,162.56197675363734,115.0,63.0,Orthodox,1988.0,3.31,0.41,4.57,0.57,3.03,0.42,0.58,0.7
1414,Joe Doerksen,Record: 51-16-0,51.0,16.0,0.0,182.882223847842,185.0,75.0,Orthodox,1977.0,1.43,0.42,2.79,0.5,2.02,0.33,0.33,2.3
1415,Jake Ellenberger,Record: 31-15-0,31.0,15.0,0.0,175.26213118751525,170.0,71.0,Orthodox,1985.0,2.47,0.39,2.83,0.6,2.04,0.47,0.86,0.4
1416,Paul Redmond,Record: 12-7-0,12.0,7.0,0.0,177.80216207429083,145.0,,Orthodox,1986.0,0.72,0.34,2.99,0.41,0.0,0.0,0.5,0.0
1417,Dustin West,Record: 6-6-0,6.0,6.0,0.0,180.34219296106642,170.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,Alexander Hernandez,Record: 12-4-0,12.0,4.0,0.0,175.26213118751525,155.0,72.0,Orthodox,1992.0,3.57,0.35,3.81,0.59,1.6,0.38,0.62,0.0
1419,Kimo Leopoldo,Record: 10-7-1,10.0,7.0,1.0,190.50231650816875,235.0,,Orthodox,1968.0,0.76,0.83,2.12,0.3,4.55,1.0,0.0,2.3
1420,Joe Vedepo,Record: 18-9-0,18.0,9.0,0.0,182.882223847842,185.0,,Orthodox,,1.43,0.42,5.71,0.38,1.07,0.2,0.0,0.0
1421,Joey Roberts,Record: 4-3-0,4.0,3.0,0.0,187.96228562139316,200.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,Rose Namajunas,Record: 10-4-0,10.0,4.0,0.0,165.10200764041292,115.0,65.0,Orthodox,1992.0,4.13,0.4,3.98,0.6,1.91,0.53,0.5,0.8
1423,Nicolas Dalby,Record: 19-3-1 (2 NC),19.0,3.0,1.0,180.34219296106642,170.0,74.0,Orthodox,1984.0,3.2,0.37,3.57,0.55,1.45,0.33,0.63,0.0
1424,Tamdan McCrory,Record: 14-5-0,14.0,5.0,0.0,193.04234739494433,185.0,76.0,Switch,1986.0,2.07,0.49,1.6,0.46,2.28,0.5,0.33,2.5
1425,Robert Whittaker,Record: 23-5-0,23.0,5.0,0.0,182.882223847842,185.0,73.0,Orthodox,1990.0,4.52,0.4,3.44,0.6,0.43,0.27,0.84,0.0
1426,Alan Omer,Record: 20-5-0,20.0,5.0,0.0,177.80216207429083,145.0,,Orthodox,1988.0,3.49,0.55,2.21,0.64,1.69,0.42,0.66,0.0
1427,Salim Touahri,Record: 10-4-0,10.0,4.0,0.0,177.80216207429083,170.0,72.0,Orthodox,1989.0,2.6,0.46,2.87,0.58,0.0,0.0,0.83,0.0
1428,Akihito Tanaka,Record: 2-2-0,2.0,2.0,0.0,,,,Southpaw,,0.19,0.5,2.05,0.38,5.59,0.66,0.0,0.0
1429,Jason Novelli,Record: 11-3-1,11.0,3.0,1.0,182.882223847842,155.0,,Orthodox,1979.0,1.73,0.24,3.55,0.66,0.7,0.33,1.0,0.0
1430,Danillo Villefort,Record: 15-5-0,15.0,5.0,0.0,185.42225473461758,185.0,,Orthodox,1983.0,2.86,0.37,2.4,0.68,1.71,0.66,0.33,1.7
1431,Yosdenis Cedeno,Record: 10-6-1,10.0,6.0,1.0,172.72210030073967,155.0,69.0,Orthodox,1985.0,1.64,0.29,1.6,0.67,0.0,0.0,0.31,0.3
1432,Movsar Evloev,Record: 14-0-0,14.0,0.0,0.0,170.1820694139641,145.0,72.0,Orthodox,1994.0,4.7,0.44,2.83,0.64,2.75,0.37,0.7,0.0
1433,Heath Herring,Record: 28-16-0 (1 NC),28.0,16.0,0.0,193.04234739494433,250.0,78.0,Orthodox,1978.0,2.37,0.5,1.77,0.54,1.22,0.5,0.32,0.7
1434,Scott Carson,Record: 4-2-0,4.0,2.0,0.0,187.96228562139316,215.0,,,,0.62,0.66,6.22,0.23,0.0,0.0,0.0,0.0
1435,Lina Kvokov,Record: 0-3-0,0.0,3.0,0.0,175.26213118751525,135.0,,Orthodox,,2.31,0.3,12.12,0.19,0.0,0.0,0.0,0.0
1436,Miesha Tate,Record: 18-7-0,18.0,7.0,0.0,167.6420385271885,135.0,66.0,Orthodox,1986.0,1.93,0.41,2.71,0.5,2.06,0.31,0.52,1.6
1437,Danny Abbadi,Record: 4-6-0,4.0,6.0,0.0,180.34219296106642,155.0,,Orthodox,1983.0,3.29,0.38,4.41,0.57,0.0,0.0,0.77,0.0
1438,Cameron Dollar,Record: 11-5-0,11.0,5.0,0.0,180.34219296106642,155.0,,Orthodox,1987.0,5.04,0.38,2.94,0.61,0.0,0.0,0.0,0.0
1439,Petr Yan,Record: 15-2-0,15.0,2.0,0.0,170.1820694139641,135.0,67.0,Switch,1993.0,5.99,0.52,3.55,0.62,2.14,0.66,0.9,0.1
1440,Talita Nogueira,Record: 6-0-0,6.0,0.0,0.0,177.80216207429083,145.0,,,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,Jeremy Malaterre,Record: 4-2-0,4.0,2.0,0.0,180.34219296106642,155.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,Galore Bofando,Record: 5-3-0,5.0,3.0,0.0,180.34219296106642,170.0,72.0,Switch,1982.0,3.63,0.45,3.63,0.54,2.37,1.0,0.5,0.0
1443,Chris Clements,Record: 12-6-0 (1 NC),12.0,6.0,0.0,177.80216207429083,170.0,70.0,Orthodox,1976.0,3.2,0.49,2.37,0.44,0.0,0.0,0.32,0.3
1444,Mike de la Torre,Record: 14-7-0 (1 NC),14.0,7.0,0.0,180.34219296106642,145.0,71.0,Orthodox,1986.0,3.21,0.39,4.75,0.51,0.36,0.16,0.83,0.0
1445,Brad Imes,Record: 13-7-0,13.0,7.0,0.0,200.66244005527108,265.0,,Orthodox,1977.0,2.73,0.31,4.24,0.49,1.72,0.71,0.0,1.0
1446,Lloyd Van Dams,Record: 0-1-0,0.0,1.0,0.0,185.42225473461758,240.0,,Southpaw,1972.0,0.0,0.0,3.01,0.15,0.0,0.0,0.0,0.0
1447,Askar Askar,Record: 11-1-0,11.0,1.0,0.0,170.1820694139641,145.0,69.0,Orthodox,1994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,Ryan Roberts,Record: 21-12-1 (1 NC),21.0,12.0,1.0,167.6420385271885,155.0,,Orthodox,1978.0,0.0,0.0,22.5,0.45,0.0,0.0,0.0,0.0
1449,Ian Loveland,Record: 18-10-0,18.0,10.0,0.0,172.72210030073967,145.0,,Orthodox,1983.0,2.71,0.4,2.36,0.64,1.0,0.37,0.69,0.3
1450,Paul Herrera,Record: 1-1-0,1.0,1.0,0.0,177.80216207429083,185.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,Edward Faaloloto,Record: 2-5-0,2.0,5.0,0.0,,155.0,70.0,,1984.0,2.28,0.32,6.25,0.44,1.01,0.25,0.33,0.0
1452,Ron Faircloth,Record: 33-20-0 (1 NC),33.0,20.0,0.0,175.26213118751525,205.0,,Orthodox,1979.0,0.39,0.4,8.9,0.42,0.0,0.0,0.0,0.0
1453,Dan Charles,Record: 10-6-1,10.0,6.0,1.0,187.96228562139316,228.0,,,1985.0,2.82,0.45,3.51,0.44,0.0,0.0,0.31,0.0
1454,Lacey Schuckman,Record: 11-10-0,11.0,10.0,0.0,160.02194586686176,125.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,Lewis Gonzalez,Record: 11-3-0,11.0,3.0,0.0,177.80216207429083,170.0,,Orthodox,1987.0,1.4,0.37,1.87,0.41,2.0,0.33,0.62,0.0
1456,Chris Dempsey,Record: 11-5-0,11.0,5.0,0.0,177.80216207429083,185.0,72.0,Orthodox,1987.0,2.25,0.32,2.82,0.65,2.64,0.23,0.16,0.0
1457,Fred Ettish,Record: 1-1-0,1.0,1.0,0.0,182.882223847842,180.0,,Southpaw,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,Marlon Vera,Record: 16-7-1,16.0,7.0,1.0,172.72210030073967,135.0,70.0,Switch,1992.0,3.65,0.49,3.95,0.52,0.78,0.37,0.7,1.1
1459,Remco Pardoel,Record: 9-6-1 (2 NC),9.0,6.0,1.0,190.50231650816875,260.0,,Southpaw,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,Klayton Mai,Record: 8-3-0,8.0,3.0,0.0,175.26213118751525,125.0,,,1986.0,1.53,0.42,1.02,0.63,3.83,1.0,0.0,7.7
1461,Andre Santos,Record: 38-10-0,38.0,10.0,0.0,182.882223847842,170.0,,,,2.77,0.34,4.17,0.41,2.5,0.29,0.75,0.0
1462,Rafael Alves,Record: 19-9-0,19.0,9.0,0.0,172.72210030073967,145.0,68.0,Orthodox,1990.0,2.02,0.45,3.66,0.59,0.0,0.0,1.0,1.9
1463,Michael Bisping,Record: 30-9-0,30.0,9.0,0.0,185.42225473461758,185.0,75.0,Orthodox,1979.0,4.33,0.38,2.71,0.65,1.05,0.43,0.63,0.3
1464,Curtis Blaydes,Record: 14-3-0 (1 NC),14.0,3.0,0.0,193.04234739494433,265.0,80.0,Orthodox,1991.0,3.59,0.53,1.7,0.57,6.64,0.54,0.33,0.0
1465,Quinton Jackson,Record: 37-12-0,37.0,12.0,0.0,185.42225473461758,205.0,73.0,Orthodox,1978.0,3.25,0.54,2.51,0.55,1.52,0.56,0.73,0.1
1466,Antonio Carlos Junior,Record: 11-5-0 (1 NC),11.0,5.0,0.0,187.96228562139316,185.0,79.0,Orthodox,1990.0,1.95,0.42,2.14,0.52,3.42,0.39,0.53,0.8
1467,Ian McCall,Record: 13-5-1,13.0,5.0,1.0,165.10200764041292,125.0,64.0,Orthodox,1984.0,3.59,0.39,3.25,0.67,2.08,0.3,0.88,0.0
1468,Hayato Sakurai,Record: 38-13-2,38.0,13.0,2.0,170.1820694139641,168.0,,Orthodox,1975.0,2.45,0.49,1.94,0.59,1.87,0.69,0.56,0.3
1469,Fabio Maldonado,Record: 23-11-0,23.0,11.0,0.0,185.42225473461758,205.0,75.0,Orthodox,1980.0,5.29,0.58,4.31,0.53,0.44,0.57,0.61,0.6
1470,Jocelyn Jones-Lybarger,Record: 6-4-0,6.0,4.0,0.0,170.1820694139641,115.0,64.0,Orthodox,1985.0,2.96,0.31,4.83,0.56,0.34,0.25,0.81,0.0
1471,Muhammed Lawal,Record: 21-6-0 (1 NC),21.0,6.0,0.0,182.882223847842,205.0,78.0,Southpaw,1981.0,3.79,0.52,1.61,0.66,5.96,0.75,0.87,0.0
1472,Matt Wiman,Record: 16-10-0,16.0,10.0,0.0,177.80216207429083,155.0,68.0,Orthodox,1983.0,3.17,0.5,3.57,0.51,2.13,0.37,0.56,1.5
1473,Ante Delija,Record: 17-3-0,17.0,3.0,0.0,193.04234739494433,245.0,,Orthodox,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,Marko Damiani,Record: 0-2-0,0.0,2.0,0.0,182.882223847842,170.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,Holly Holm,Record: 14-5-0,14.0,5.0,0.0,172.72210030073967,135.0,69.0,Southpaw,1981.0,3.16,0.38,2.8,0.57,0.81,0.3,0.76,0.1
1476,Daniel Acacio,Record: 30-18-0,30.0,18.0,0.0,172.72210030073967,180.0,,Orthodox,1977.0,3.52,0.36,2.85,0.62,0.33,0.2,0.81,0.0
1477,Derrick Krantz,Record: 22-12-0,22.0,12.0,0.0,177.80216207429083,170.0,72.0,Orthodox,1988.0,2.07,0.37,4.03,0.5,3.18,0.5,0.0,0.8
1478,Jeremy  Freitag,Record: 6-10-0,6.0,10.0,0.0,185.42225473461758,205.0,,,,0.0,0.0,8.37,0.19,0.0,0.0,0.33,1.9
1479,Johnny Eduardo,Record: 28-12-0,28.0,12.0,0.0,170.1820694139641,135.0,71.0,Orthodox,1978.0,2.89,0.38,3.34,0.63,0.0,0.0,0.62,0.5
1480,Khama Worthy,Record: 16-8-0,16.0,8.0,0.0,180.34219296106642,155.0,74.0,Orthodox,1986.0,4.22,0.47,3.86,0.46,0.0,0.0,0.57,0.8
1481,Aliaskhab Khizriev,Record: 13-0-0,13.0,0.0,0.0,175.26213118751525,185.0,74.0,Southpaw,1990.0,6.0,0.83,3.6,0.66,18.0,0.5,0.0,18.0
1482,Guilherme Viana,Record: 7-3-0,7.0,3.0,0.0,193.04234739494433,205.0,,,,2.92,0.4,2.72,0.59,1.2,0.66,0.77,0.0
1483,Paul Daley,Record: 39-15-2,39.0,15.0,2.0,175.26213118751525,170.0,76.0,Orthodox,1983.0,3.14,0.47,2.37,0.6,0.91,0.4,0.64,0.0
1484,Tom Erikson,Record: 9-4-1,9.0,4.0,1.0,190.50231650816875,280.0,,Orthodox,,0.94,0.47,1.87,0.25,4.68,0.6,1.0,6.2
1485,Robert Sanchez,Record: 8-2-0,8.0,2.0,0.0,167.6420385271885,125.0,66.0,Orthodox,1986.0,0.96,0.4,1.78,0.46,3.61,0.62,0.5,0.7
1486,Kyle Bolt,Record: 8-4-0,8.0,4.0,0.0,187.96228562139316,185.0,,,,7.27,0.52,7.27,0.45,0.0,0.0,0.0,0.0
1487,Kali Robbins,Record: 6-3-0,6.0,3.0,0.0,160.02194586686176,115.0,63.0,Orthodox,1984.0,3.73,0.46,9.4,0.44,2.0,0.33,0.0,0.0
1488,DaMarques Johnson,Record: 15-15-0,15.0,15.0,0.0,185.42225473461758,170.0,75.0,Orthodox,1982.0,2.11,0.37,3.75,0.51,1.18,0.55,0.19,0.7
1489,Shane Carwin,Record: 12-2-0,12.0,2.0,0.0,187.96228562139316,265.0,80.0,Orthodox,1975.0,4.38,0.47,3.53,0.53,1.42,0.33,0.42,0.0
1490,Andre Winner,Record: 21-11-2,21.0,11.0,2.0,180.34219296106642,155.0,73.0,Orthodox,1981.0,2.52,0.33,4.57,0.51,0.0,0.0,0.74,0.0
1491,Frank Lester,Record: 11-6-0 (1 NC),11.0,6.0,0.0,180.34219296106642,170.0,,Orthodox,1984.0,2.18,0.36,3.82,0.53,0.0,0.0,0.0,0.0
1492,Josh Jarvis,Record: 1-4-0,1.0,4.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,Eric Wray,Record: 5-1-0,5.0,1.0,0.0,182.882223847842,170.0,,Orthodox,,1.76,0.48,3.12,0.28,4.07,0.66,0.0,2.0
1494,Israel Adesanya,Record: 20-1-0,20.0,1.0,0.0,193.04234739494433,185.0,80.0,Switch,1989.0,3.95,0.49,2.63,0.61,0.0,0.0,0.82,0.3
1495,Richard Dalton,Record: 4-3-1,4.0,3.0,1.0,185.42225473461758,205.0,,Orthodox,,1.2,0.69,3.27,0.25,1.0,0.11,0.0,0.0
1496,Carlos Felipe,Record: 10-1-0,10.0,1.0,0.0,182.882223847842,245.0,75.0,Orthodox,1995.0,4.42,0.45,4.6,0.47,0.0,0.0,0.7,0.0
1497,Yan Xiaonan,Record: 13-1-0 (1 NC),13.0,1.0,0.0,165.10200764041292,115.0,63.0,Orthodox,1989.0,6.42,0.42,3.63,0.63,1.0,0.75,0.75,0.0
1498,Patrick Sabatini,Record: 13-3-0,13.0,3.0,0.0,172.72210030073967,145.0,70.0,Orthodox,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,Willamy Freire,Record: 26-6-0,26.0,6.0,0.0,172.72210030073967,155.0,,,1987.0,1.53,0.37,0.93,0.62,0.5,1.0,0.73,0.0
1500,Gadzhimurad Antigulov,Record: 20-8-0,20.0,8.0,0.0,180.34219296106642,205.0,70.0,Orthodox,1987.0,2.08,0.55,4.21,0.4,5.08,0.36,0.0,1.4
1501,Mark Bocek,Record: 12-5-0,12.0,5.0,0.0,172.72210030073967,155.0,75.0,Orthodox,1981.0,2.34,0.43,2.32,0.6,3.65,0.36,0.31,1.3
1502,Joe Cason,Record: 9-1-0,9.0,1.0,0.0,190.50231650816875,205.0,,,1988.0,4.17,0.55,10.83,0.23,0.0,0.0,0.0,0.0
1503,Yuki Ishikawa,Record: 0-2-0,0.0,2.0,0.0,180.34219296106642,205.0,,Orthodox,,1.07,0.28,8.57,0.11,0.0,0.0,0.5,0.0
1504,David Roberts,Record: 5-8-0,5.0,8.0,0.0,185.42225473461758,170.0,,Orthodox,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,Keigo Kunihara,Record: 3-2-0,3.0,2.0,0.0,182.882223847842,235.0,,Orthodox,,0.17,0.1,1.99,0.57,4.97,0.4,1.0,2.5
1506,Jeremy Jackson,Record: 9-5-0,9.0,5.0,0.0,177.80216207429083,170.0,,Orthodox,1982.0,0.71,0.27,2.03,0.25,1.52,0.4,0.58,0.0
1507,Michael Mangan,Record: 0-3-0,0.0,3.0,0.0,,155.0,,,,1.94,0.33,4.52,0.46,19.35,0.5,1.0,0.0
1508,Jack Nilson,Record: 2-6-0,2.0,6.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,Michal Martinek,Record: 7-1-0,7.0,1.0,0.0,187.96228562139316,230.0,,Southpaw,1990.0,2.45,0.53,4.29,0.51,0.0,0.0,0.0,0.0
1510,Raymond Daniels,Record: 0-1-0,0.0,1.0,0.0,187.96228562139316,185.0,,Southpaw,,0.0,0.0,2.61,0.38,0.0,0.0,0.33,3.0
1511,Michal Oleksiejczuk,Record: 15-4-0 (1 NC),15.0,4.0,0.0,182.882223847842,205.0,74.0,Southpaw,1995.0,4.45,0.52,3.24,0.67,0.69,0.4,0.4,0.0
1512,Tommy Lee,Record: 25-6-0 (1 NC),25.0,6.0,0.0,170.1820694139641,145.0,,Orthodox,1977.0,0.0,0.0,0.3,0.75,4.57,0.33,0.0,0.0
1513,Oron Kahlon,Record: 12-0-0,12.0,0.0,0.0,172.72210030073967,145.0,,,1981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,Joe Duarte,Record: 10-4-0,10.0,4.0,0.0,,155.0,,,1977.0,2.27,0.38,4.0,0.53,3.0,0.5,0.69,1.0
1515,Adriano Martins,Record: 28-9-0,28.0,9.0,0.0,177.80216207429083,155.0,72.0,Southpaw,1982.0,1.8,0.38,2.14,0.65,0.83,0.8,0.81,0.4
1516,Matt Ricehouse,Record: 6-1-0,6.0,1.0,0.0,,155.0,,,1987.0,3.7,0.44,4.8,0.47,1.0,0.22,0.81,0.0
1517,Moise Rimbon,Record: 23-11-3,23.0,11.0,3.0,177.80216207429083,205.0,,Orthodox,1977.0,0.8,0.34,1.0,0.71,1.0,0.5,0.37,0.0
1518,Adam Wieczorek,Record: 10-2-0,10.0,2.0,0.0,195.5823782817199,250.0,81.0,Orthodox,1992.0,1.68,0.38,1.87,0.48,0.41,0.33,0.58,0.4
1519,Zelg Galesic,Record: 11-9-0,11.0,9.0,0.0,187.96228562139316,185.0,,Orthodox,1979.0,4.86,0.62,0.61,0.66,1.3,1.0,0.2,1.3
1520,Robert Whiteford,Record: 14-4-0,14.0,4.0,0.0,175.26213118751525,145.0,69.0,Southpaw,1983.0,2.33,0.46,1.99,0.62,1.9,0.3,0.45,0.0
1521,Mike Bencic,Record: 1-2-0,1.0,2.0,0.0,182.882223847842,215.0,,Orthodox,,0.0,0.0,3.32,0.53,0.0,0.0,0.0,0.0
1522,Allan Nascimento,Record: 17-5-0,17.0,5.0,0.0,175.26213118751525,125.0,,Orthodox,1991.0,7.0,0.68,5.4,0.44,1.0,0.1,0.0,0.0
1523,Domingo Pilarte,Record: 8-2-0 (1 NC),8.0,2.0,0.0,182.882223847842,135.0,73.0,Southpaw,1990.0,2.04,0.5,3.69,0.42,2.0,0.42,0.75,1.3
1524,Danilo Belluardo,Record: 12-5-0,12.0,5.0,0.0,182.882223847842,155.0,74.0,Southpaw,1994.0,1.52,0.61,4.79,0.41,3.5,1.0,0.5,0.0
1525,Nick Pica,Record: 5-1-0,5.0,1.0,0.0,177.80216207429083,185.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,Sione Latu,Record: 1-0-0,1.0,0.0,0.0,182.882223847842,215.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,Damir Ismagulov,Record: 19-2-0,19.0,2.0,0.0,175.26213118751525,155.0,70.0,Orthodox,1991.0,3.76,0.43,1.87,0.69,1.67,0.31,1.0,0.0
1528,Yusup Saadulaev,Record: 16-4-1 (1 NC),16.0,4.0,1.0,167.6420385271885,135.0,,,1985.0,0.57,0.45,0.96,0.66,5.73,0.6,0.0,1.0
1529,Charles Oliveira,Record: 30-8-0 (1 NC),30.0,8.0,0.0,177.80216207429083,155.0,74.0,Orthodox,1989.0,3.22,0.52,2.94,0.54,2.64,0.44,0.57,2.8
1530,Warlley Alves,Record: 15-4-0,15.0,4.0,0.0,180.34219296106642,170.0,72.0,Orthodox,1991.0,3.09,0.47,3.62,0.5,1.48,0.54,0.75,1.0
1531,Zane Frazier,Record: 4-11-0,4.0,11.0,0.0,195.5823782817199,250.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,Alan Hiro,Record: 14-5-4,14.0,5.0,4.0,165.10200764041292,135.0,,Orthodox,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,Martin Day,Record: 8-6-0,8.0,6.0,0.0,177.80216207429083,145.0,73.0,Orthodox,1988.0,3.97,0.45,3.79,0.53,0.72,0.6,0.65,0.5
1534,Taneisha Tennant,Record: 5-1-0,5.0,1.0,0.0,170.1820694139641,145.0,70.0,Orthodox,1989.0,5.67,0.55,3.4,0.71,0.0,0.0,1.0,0.0
1535,Matt Frevola,Record: 8-2-1,8.0,2.0,1.0,175.26213118751525,155.0,71.0,Orthodox,1990.0,2.73,0.37,3.44,0.58,2.59,0.37,0.4,1.1
1536,Mark Madsen,Record: 10-0-0,10.0,0.0,0.0,172.72210030073967,155.0,72.0,Orthodox,1984.0,2.28,0.42,2.53,0.46,8.33,0.64,0.0,0.0
1537,Raoni Barcelos,Record: 16-1-0,16.0,1.0,0.0,170.1820694139641,135.0,67.0,Orthodox,1987.0,5.59,0.52,4.17,0.67,2.23,0.56,0.85,0.7
1538,Elizeu Zaleski dos Santos,Record: 22-7-0,22.0,7.0,0.0,180.34219296106642,170.0,73.0,Orthodox,1986.0,4.05,0.39,3.07,0.59,0.57,0.17,0.52,0.5
1539,Don'Tale Mayes,Record: 8-4-0,8.0,4.0,0.0,198.1224091684955,260.0,81.0,Orthodox,1992.0,4.13,0.45,4.46,0.43,0.23,0.2,0.59,0.0
1540,Travis Calanoc,Record: 5-1-0,5.0,1.0,0.0,172.72210030073967,145.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
