,Fighter,Opponent,Result,Fighters_Win,Opponents_Win
1836,Joe Lauzon,George Sotiropoulos,loss,0,1
1837,Joe Lauzon,Gabe Ruediger,win,1,0
1838,Joe Lauzon,Sam Stout,loss,0,1
1839,Joe Lauzon,Jeremy Stephens,win,1,0
1840,Joe Lauzon,Kyle Bradley,win,1,0
1841,Joe Lauzon,Kenny Florian,loss,0,1
1842,Joe Lauzon,Jason Reinhardt,win,1,0
1843,Joe Lauzon,Brandon Melendez,win,1,0
1844,Joe Lauzon,Jens Pulver,win,1,0
1845,Josh Koscheck,Erick Silva,loss,0,1
1846,Josh Koscheck,Jake Ellenberger,loss,0,1
1847,Josh Koscheck,Tyron Woodley,loss,0,1
1848,Josh Koscheck,Robbie Lawler,loss,0,1
1849,Josh Koscheck,Johny Hendricks,loss,0,1
1850,Josh Koscheck,Mike Pierce,win,1,0
1851,Josh Koscheck,Matt Hughes,win,1,0
1852,Josh Koscheck,Georges St-Pierre,loss,0,1
1853,Josh Koscheck,Paul Daley,win,1,0
1854,Josh Koscheck,Anthony Johnson,win,1,0
1855,Josh Koscheck,Frank Trigg,win,1,0
1856,Josh Koscheck,Paulo Thiago,loss,0,1
1857,Josh Koscheck,Yoshiyuki Yoshida,win,1,0
1858,Josh Koscheck,Thiago Alves,loss,0,1
1859,Josh Koscheck,Chris Lytle,win,1,0
1860,Josh Koscheck,Dustin Hazelett,win,1,0
1861,Josh Koscheck,Georges St-Pierre,loss,0,1
1862,Josh Koscheck,Diego Sanchez,win,1,0
1863,Josh Koscheck,Jeff Joslin,win,1,0
1864,Josh Koscheck,Jonathan Goulet,win,1,0
1865,Josh Koscheck,Dave Menne,win,1,0
1866,Josh Koscheck,Ansar Chalangov,win,1,0
1867,Josh Koscheck,Drew Fickett,loss,0,1
1868,Josh Koscheck,Pete Spratt,win,1,0
1869,Josh Koscheck,Chris Sanford,win,1,0
1870,Francis Ngannou,Stipe Miocic,win,1,0
1871,Francis Ngannou,Jairzinho Rozenstruik,win,1,0
1872,Francis Ngannou,Junior Dos Santos,win,1,0
1873,Francis Ngannou,Cain Velasquez,win,1,0
1874,Francis Ngannou,Curtis Blaydes,win,1,0
1875,Francis Ngannou,Derrick Lewis,loss,0,1
1876,Francis Ngannou,Stipe Miocic,loss,0,1
1877,Francis Ngannou,Alistair Overeem,win,1,0
1878,Francis Ngannou,Andrei Arlovski,win,1,0
1879,Francis Ngannou,Anthony Hamilton,win,1,0
1880,Francis Ngannou,Bojan Mihajlovic,win,1,0
1881,Francis Ngannou,Curtis Blaydes,win,1,0
1882,Francis Ngannou,Luis Henrique,win,1,0
1883,Vinc Pichel,Jim Miller,win,1,0
1884,Vinc Pichel,Roosevelt Roberts,win,1,0
1885,Vinc Pichel,Gregor Gillespie,loss,0,1
1886,Vinc Pichel,Joaquim Silva,win,1,0
1887,Vinc Pichel,Damien Brown,win,1,0
1888,Vinc Pichel,Anthony Njokuani,win,1,0
1889,Vinc Pichel,Garett Whiteley,win,1,0
1890,Vinc Pichel,Rustam Khabilov,loss,0,1
1891,Paulo Thiago,Sean Spencer,loss,0,1
1892,Paulo Thiago,Gasan Umalatov,loss,0,1
1893,Paulo Thiago,Brandon Thatch,loss,0,1
1894,Paulo Thiago,Michel Prazeres,win,1,0
1895,Paulo Thiago,Dong Hyun Kim,loss,0,1
1896,Paulo Thiago,Siyar Bahadurzada,loss,0,1
1897,Paulo Thiago,David Mitchell,win,1,0
1898,Paulo Thiago,Diego Sanchez,loss,0,1
1899,Paulo Thiago,Martin Kampmann,loss,0,1
1900,Paulo Thiago,Mike Swick,win,1,0
1901,Paulo Thiago,Jacob Volkmann,win,1,0
1902,Paulo Thiago,Jon Fitch,loss,0,1
1903,Paulo Thiago,Josh Koscheck,win,1,0
1904,Jay Hieron,Tyron Woodley,loss,0,1
1905,Jay Hieron,Jake Ellenberger,loss,0,1
1906,Jay Hieron,Joe Riggs,win,1,0
1907,Jay Hieron,Jesse Taylor,win,1,0
1908,Jay Hieron,Jason High,win,1,0
1909,Jay Hieron,Jonathan Goulet,loss,0,1
1910,Jay Hieron,Adam Lynn,win,1,0
1911,Jay Hieron,Georges St-Pierre,loss,0,1
1912,Eddie Sanchez,Justin McCully,loss,0,1
1913,Eddie Sanchez,Antoni Hardonk,loss,0,1
1914,Eddie Sanchez,Soa Palelei,win,1,0
1915,Eddie Sanchez,Colin Robinson,win,1,0
1916,Eddie Sanchez,Mirko Filipovic,loss,0,1
1917,Eddie Sanchez,Mario Neto,win,1,0
1918,Loma Lookboonmee,Jinh Yu Frey,win,1,0
1919,Loma Lookboonmee,Angela Hill,loss,0,1
1920,Loma Lookboonmee,Aleksandra Albu,win,1,0
1921,Takeshi Yamazaki,Hideo Tokoro,loss,0,1
1922,Takeshi Yamazaki,Shoji Maruyama,win,1,0
1923,Ryan Bastianelli,Hussain Rasouli,win,1,0
1924,Maiara Amanajas dos Santos,Sarah Frota,loss,0,1
1925,Dustin Poirier,Conor McGregor,win,1,0
1926,Dustin Poirier,Dan Hooker,win,1,0
1927,Dustin Poirier,Khabib Nurmagomedov,loss,0,1
1928,Dustin Poirier,Max Holloway,win,1,0
1929,Dustin Poirier,Eddie Alvarez,win,1,0
1930,Dustin Poirier,Justin Gaethje,win,1,0
1931,Dustin Poirier,Anthony Pettis,win,1,0
1932,Dustin Poirier,Eddie Alvarez,nc,-1,-1
1933,Dustin Poirier,Jim Miller,win,1,0
1934,Dustin Poirier,Michael Johnson,loss,0,1
1935,Dustin Poirier,Bobby Green,win,1,0
1936,Dustin Poirier,Joe Duffy,win,1,0
1937,Dustin Poirier,Yancy Medeiros,win,1,0
1938,Dustin Poirier,Diego Ferreira,win,1,0
1939,Dustin Poirier,Conor McGregor,loss,0,1
1940,Dustin Poirier,Akira Corassani,win,1,0
1941,Dustin Poirier,Diego Brandao,win,1,0
1942,Dustin Poirier,Erik Koch,win,1,0
1943,Dustin Poirier,Cub Swanson,loss,0,1
1944,Dustin Poirier,Jonathan Brookins,win,1,0
1945,Dustin Poirier,Chan Sung Jung,loss,0,1
1946,Dustin Poirier,Max Holloway,win,1,0
1947,Dustin Poirier,Pablo Garza,win,1,0
1948,Dustin Poirier,Jason Young,win,1,0
1949,Dustin Poirier,Josh Grispi,win,1,0
1950,Dustin Poirier,Zachary Micklewright,win,1,0
1951,Dustin Poirier,Danny Castillo,loss,0,1
1952,Taila Santos,Gillian Robertson,win,1,0
1953,Taila Santos,Molly McCann,win,1,0
1954,Taila Santos,Mara Romero Borella,loss,0,1
1955,Taila Santos,Estefani Almeida,win,1,0
1956,Kenichi Yamamoto,Ikuhisa Minowa,loss,0,1
1957,Kenichi Yamamoto,Alexander Otsuka,loss,0,1
1958,Kenichi Yamamoto,Kevin Randleman,loss,0,1
1959,Kenichi Yamamoto,Pat Miletich,loss,0,1
1960,Kenichi Yamamoto,Katsuhisa Fujii,win,1,0
1961,Kenichi Yamamoto,Daiju Takase,win,1,0
1962,Ralek Gracie,Kazushi Sakuraba,win,1,0
1963,Ralek Gracie,Alavutdin Gadjiev,win,1,0
1964,Ode Osbourne,Jerome Rivera,win,1,0
1965,Ode Osbourne,Brian Kelleher,loss,0,1
1966,Ode Osbourne,Armando Villarreal,win,1,0
1967,Seth Baczynski,Leon Edwards,loss,0,1
1968,Seth Baczynski,Alan Jouban,loss,0,1
1969,Seth Baczynski,Thiago Alves,loss,0,1
1970,Seth Baczynski,Neil Magny,win,1,0
1971,Seth Baczynski,Brian Melancon,loss,0,1
1972,Seth Baczynski,Mike Pierce,loss,0,1
1973,Seth Baczynski,Simeon Thoresen,win,1,0
1974,Seth Baczynski,Lance Benoist,win,1,0
1975,Seth Baczynski,Matt Brown,win,1,0
1976,Seth Baczynski,Clay Harvison,win,1,0
1977,Seth Baczynski,Brad Tavares,loss,0,1
1978,Kyle Driscoll,Dinis Paiva Jr.,win,1,0
1979,Justin Wren,Jon Madsen,loss,0,1
1980,Don Madge,Fares Ziam,win,1,0
1981,Don Madge,Te Edwards,win,1,0
1982,Johnny Eduardo,Nathaniel Wood,loss,0,1
1983,Johnny Eduardo,Matthew Lopez,loss,0,1
1984,Johnny Eduardo,Manvel Gamburyan,win,1,0
1985,Johnny Eduardo,Aljamain Sterling,loss,0,1
1986,Johnny Eduardo,Eddie Wineland,win,1,0
1987,Johnny Eduardo,Jeff Curran,win,1,0
1988,Johnny Eduardo,Raphael Assuncao,loss,0,1
1989,Jon Olav Einemo,Mike Russow,loss,0,1
1990,Jon Olav Einemo,Dave Herman,loss,0,1
1991,Jon Olav Einemo,Fabricio Werdum,loss,0,1
1992,Kazunori Yokota,Tatsuya Kawajiri,loss,0,1
1993,Pro Escobedo,Jason Sharp,win,1,0
1994,James Hammortree,Chris Camozzi,loss,0,1
1995,Wellington Turman,Andrew Sanchez,loss,0,1
1996,Wellington Turman,Markus Perez,win,1,0
1997,Wellington Turman,Karl Roberson,loss,0,1
1998,Jameel Massouh,Erik Koch,loss,0,1
1999,Jameel Massouh,Leonard Garcia,loss,0,1
2000,Jameel Massouh,Raphael Assuncao,loss,0,1
2001,TJ O'Brien,Cole Miller,loss,0,1
2002,TJ O'Brien,Paul Kelly,loss,0,1
2003,Mike Aina,Billy Evangelista,nc,-1,-1
2004,Mike Aina,Nick Diaz,loss,0,1
2005,Anton Berzin,Kennedy Nzechukwu,loss,0,1
2006,Steve Berger,Eddy Ellis,loss,0,1
2007,Steve Berger,Robbie Lawler,loss,0,1
2008,Steve Berger,Benji Radach,nc,-1,-1
2009,Steve Berger,Tony DeSouza,loss,0,1
2010,Jason Tan,Dong Hyun Kim,loss,0,1
2011,Jason Tan,Marcus Davis,loss,0,1
2012,Kevin Aguilar,Charles Rosa,loss,0,1
2013,Kevin Aguilar,Zubaira Tukhugov,loss,0,1
2014,Kevin Aguilar,Dan Ige,loss,0,1
2015,Kevin Aguilar,Enrique Barzola,win,1,0
2016,Kevin Aguilar,Rick Glenn,win,1,0
2017,Kevin Aguilar,Joey Gomez,win,1,0
2018,Ronaldo Candido,Carlos Candelario,loss,0,1
2019,Virgil Zwicker,Guto Inocente,loss,0,1
2020,Virgil Zwicker,Brett Albee,win,1,0
2021,Virgil Zwicker,Lavar Johnson,loss,0,1
2022,Kyle Nelson,Billy Quarantillo,loss,0,1
2023,Kyle Nelson,Marco Polo Reyes,win,1,0
2024,Kyle Nelson,Matt Sayles,loss,0,1
2025,Kyle Nelson,Diego Ferreira,loss,0,1
2026,Sergio Pettis,Tyson Nam,win,1,0
2027,Sergio Pettis,Rob Font,loss,0,1
2028,Sergio Pettis,Jussier Formiga,loss,0,1
2029,Sergio Pettis,Joseph Benavidez,win,1,0
2030,Sergio Pettis,Henry Cejudo,loss,0,1
2031,Sergio Pettis,Brandon Moreno,win,1,0
2032,Sergio Pettis,John Moraga,win,1,0
2033,Sergio Pettis,Chris Kelades,win,1,0
2034,Sergio Pettis,Chris Cariaso,win,1,0
2035,Sergio Pettis,Ryan Benoit,loss,0,1
2036,Sergio Pettis,Matt Hobar,win,1,0
2037,Sergio Pettis,Yaotzin Meza,win,1,0
2038,Sergio Pettis,Alex Caceres,loss,0,1
2039,Sergio Pettis,Will Campuzano,win,1,0
2040,Adam Wieczorek,Marcos Rogerio de Lima,loss,0,1
2041,Adam Wieczorek,Arjan Bhullar,win,1,0
2042,Adam Wieczorek,Anthony Hamilton,win,1,0
2043,Ron Faircloth,Alessio Sakara,nc,-1,-1
2044,Chance Rencountre,Lyman Good,loss,0,1
2045,Chance Rencountre,Ismail Naurdiev,win,1,0
2046,Chance Rencountre,Kyle Stewart,win,1,0
2047,Chance Rencountre,Belal Muhammad,loss,0,1
2048,Derek Getzel,Caros Fodor,loss,0,1
2049,Diego Saraiva,Jeremy Stephens,loss,0,1
2050,Diego Saraiva,Jorge Gurgel,loss,0,1
2051,Diego Saraiva,Dustin Hazelett,loss,0,1
2052,Josh LaBerge,Anthony Leone,win,1,0
2053,Jake Lindsey,Joe Duffy,loss,0,1
2054,Jake Lindsey,Olivier Aubin-Mercier,loss,0,1
2055,Jake Lindsey,Jon Tuck,loss,0,1
2056,Edwin Figueroa,Erik Perez,loss,0,1
2057,Edwin Figueroa,Roland Delorme,loss,0,1
2058,Edwin Figueroa,Francisco Rivera,loss,0,1
2059,Edwin Figueroa,Alex Caceres,win,1,0
2060,Edwin Figueroa,Jason Reinhardt,win,1,0
2061,Edwin Figueroa,Michael McDonald,loss,0,1
2062,J.T Taylor,Drew Dimanlig,win,1,0
2063,Ryo Kawamura,Muhammed Lawal,loss,0,1
2064,Cheyden Leialoha,John Castaneda,loss,0,1
2065,Lorenz Larkin,Neil Magny,win,1,0
2066,Lorenz Larkin,Jorge Masvidal,win,1,0
2067,Lorenz Larkin,Albert Tumenov,loss,0,1
2068,Lorenz Larkin,Santiago Ponzinibbio,win,1,0
2069,Lorenz Larkin,John Howard,win,1,0
2070,Lorenz Larkin,Derek Brunson,loss,0,1
2071,Lorenz Larkin,Constantinos Philippou,loss,0,1
2072,Lorenz Larkin,Brad Tavares,loss,0,1
2073,Lorenz Larkin,Chris Camozzi,win,1,0
2074,Lorenz Larkin,Francis Carmont,loss,0,1
2075,Lorenz Larkin,Robbie Lawler,win,1,0
2076,Lorenz Larkin,Muhammed Lawal,nc,-1,-1
2077,Lorenz Larkin,Nick Rossborough,win,1,0
2078,Lorenz Larkin,Gian Villante,win,1,0
2079,Lorenz Larkin,Scott Lighty,win,1,0
2080,Don Frye,James Thompson,loss,0,1
2081,Don Frye,Gary Goodridge,loss,0,1
2082,Don Frye,Mark Coleman,loss,0,1
2083,Don Frye,Hidehiko Yoshida,loss,0,1
2084,Don Frye,Yoshihiro Takayama,win,1,0
2085,Don Frye,Ken Shamrock,win,1,0
2086,Don Frye,Gilbert Yvel,win,1,0
2087,Don Frye,David Abbott,win,1,0
2088,Don Frye,Mark Hall,win,1,0
2089,Don Frye,Gary Goodridge,win,1,0
2090,Don Frye,Mark Coleman,loss,0,1
2091,Don Frye,Brian Johnston,win,1,0
2092,Don Frye,Mark Hall,win,1,0
2093,Don Frye,Amaury Bitetti,win,1,0
2094,Don Frye,Gary Goodridge,win,1,0
2095,Don Frye,Sam Adkins,win,1,0
2096,Don Frye,Thomas Ramirez,win,1,0
2097,Chuck Liddell,Rich Franklin,loss,0,1
2098,Chuck Liddell,Mauricio Rua,loss,0,1
2099,Chuck Liddell,Rashad Evans,loss,0,1
2100,Chuck Liddell,Wanderlei Silva,win,1,0
2101,Chuck Liddell,Keith Jardine,loss,0,1
2102,Chuck Liddell,Quinton Jackson,loss,0,1
2103,Chuck Liddell,Tito Ortiz,win,1,0
2104,Chuck Liddell,Renato Sobral,win,1,0
2105,Chuck Liddell,Randy Couture,win,1,0
2106,Chuck Liddell,Jeremy Horn,win,1,0
2107,Chuck Liddell,Randy Couture,win,1,0
2108,Chuck Liddell,Vernon White,win,1,0
2109,Chuck Liddell,Tito Ortiz,win,1,0
2110,Chuck Liddell,Quinton Jackson,loss,0,1
2111,Chuck Liddell,Alistair Overeem,win,1,0
2112,Chuck Liddell,Randy Couture,loss,0,1
2113,Chuck Liddell,Renato Sobral,win,1,0
2114,Chuck Liddell,Vitor Belfort,win,1,0
2115,Chuck Liddell,Amar Suloev,win,1,0
2116,Chuck Liddell,Murilo Bustamante,win,1,0
2117,Chuck Liddell,Guy Mezger,win,1,0
2118,Chuck Liddell,Kevin Randleman,win,1,0
2119,Chuck Liddell,Jeff Monson,win,1,0
2120,Chuck Liddell,Paul Jones,win,1,0
2121,Chuck Liddell,Jeremy Horn,loss,0,1
2122,Chuck Liddell,Noe Hernandez,win,1,0
2123,Bertrand Amoussou,Raou Raou,win,1,0
2124,Josh Thomson,Tony Ferguson,loss,0,1
2125,Josh Thomson,Bobby Green,loss,0,1
2126,Josh Thomson,Benson Henderson,loss,0,1
2127,Josh Thomson,Nate Diaz,win,1,0
2128,Josh Thomson,Gilbert Melendez,loss,0,1
2129,Josh Thomson,KJ Noons,win,1,0
2130,Josh Thomson,Tatsuya Kawajiri,loss,0,1
2131,Josh Thomson,Gesias Cavalcante,win,1,0
2132,Josh Thomson,Pat Healy,win,1,0
2133,Josh Thomson,Gilbert Melendez,loss,0,1
2134,Josh Thomson,Ashe Bowman,win,1,0
2135,Josh Thomson,Gilbert Melendez,win,1,0
2136,Josh Thomson,Adam Lynn,win,1,0
2137,Josh Thomson,Nick Gonzalez,win,1,0
2138,Josh Thomson,Nam Phan,win,1,0
2139,Josh Thomson,Duane Ludwig,win,1,0
2140,Josh Thomson,Harris Sarmiento,win,1,0
2141,Josh Thomson,Clay Guida,loss,0,1
2142,Josh Thomson,Daisuke Sugie,win,1,0
2143,Josh Thomson,Yves Edwards,loss,0,1
2144,Josh Thomson,Hermes Franca,win,1,0
2145,Josh Thomson,Gerald Strebendt,win,1,0
2146,Josh Thomson,Rob McCullough,win,1,0
2147,Semmy Schilt,Siala Siliga,win,1,0
2148,Semmy Schilt,Sergei Kharitonov,loss,0,1
2149,Semmy Schilt,Gan McGee,win,1,0
2150,Semmy Schilt,Antonio Rodrigo Nogueira,loss,0,1
2151,Semmy Schilt,Fedor Emelianenko,loss,0,1
2152,Semmy Schilt,Yoshihiro Takayama,win,1,0
2153,Semmy Schilt,Masaaki Satake,win,1,0
2154,Semmy Schilt,Akira Shoji,win,1,0
2155,Semmy Schilt,Josh Barnett,loss,0,1
2156,Semmy Schilt,Pete Williams,win,1,0
2157,Carl Toomey,Yoshihiro Akiyama,loss,0,1
2158,Bibulatov Magomed,Rogerio Bontorin,loss,0,1
2159,Bibulatov Magomed,John Moraga,loss,0,1
2160,Bibulatov Magomed,Jenel Lausa,win,1,0
2161,Tyler Hill,Dwight Grant,loss,0,1
2162,Wesley Little,Jacob Noe,loss,0,1
2163,Rodolfo Vieira,Anthony Hernandez,loss,0,1
2164,Rodolfo Vieira,Saparbeg Safarov,win,1,0
2165,Rodolfo Vieira,Oskar Piechota,win,1,0
2166,Carlos Candelario,Ronaldo Candido,win,1,0
2167,Alan Jouban,Jared Gooden,win,1,0
2168,Alan Jouban,Dwight Grant,loss,0,1
2169,Alan Jouban,Ben Saunders,win,1,0
2170,Alan Jouban,Niko Price,loss,0,1
2171,Alan Jouban,Gunnar Nelson,loss,0,1
2172,Alan Jouban,Mike Perry,win,1,0
2173,Alan Jouban,Belal Muhammad,win,1,0
2174,Alan Jouban,Brendan O'Reilly,win,1,0
2175,Alan Jouban,Albert Tumenov,loss,0,1
2176,Alan Jouban,Matt Dwyer,win,1,0
2177,Alan Jouban,Richard Walsh,win,1,0
2178,Alan Jouban,Warlley Alves,loss,0,1
2179,Alan Jouban,Seth Baczynski,win,1,0
2180,Muhammed Lawal,Lorenz Larkin,nc,-1,-1
2181,Muhammed Lawal,Roger Gracie,win,1,0
2182,Muhammed Lawal,Rafael Cavalcante,loss,0,1
2183,Muhammed Lawal,Gegard Mousasi,win,1,0
2184,Muhammed Lawal,Mike Whitehead,win,1,0
2185,Muhammed Lawal,Mark Kerr,win,1,0
2186,Muhammed Lawal,Ryo Kawamura,win,1,0
2187,Muhammed Lawal,Yukiya Naito,win,1,0
2188,Muhammed Lawal,Fabio Silva,win,1,0
2189,Muhammed Lawal,Travis Wiuff,win,1,0
2190,Igor Gracie,John Salgado,win,1,0
2191,Ryan Madigan,Tamdan McCrory,loss,0,1
2192,Jesse Sanders,Brock Larson,loss,0,1
2193,Turrell Galloway,Brett Tillis,win,1,0
2194,Hannah Goldy,Miranda Granger,loss,0,1
2195,Hannah Goldy,Kali Robbins,win,1,0
2196,John Kolosci,Shamar Bailey,loss,0,1
2197,John Kolosci,Matt Arroyo,loss,0,1
2198,Herdem Alacabek,William Knight,loss,0,1
2199,Brandon Thatch,Niko Price,loss,0,1
2200,Brandon Thatch,Siyar Bahadurzada,loss,0,1
2201,Brandon Thatch,Gunnar Nelson,loss,0,1
2202,Brandon Thatch,Benson Henderson,loss,0,1
2203,Brandon Thatch,Paulo Thiago,win,1,0
2204,Brandon Thatch,Justin Edwards,win,1,0
2205,Brandon Thatch,Brandon Magana,loss,0,1
2206,Yorgan De Castro,Carlos Felipe,loss,0,1
2207,Yorgan De Castro,Greg Hardy,loss,0,1
2208,Yorgan De Castro,Justin Tafa,win,1,0
2209,Yorgan De Castro,Sanford Alton Meeks,win,1,0
2210,Alvin Robinson,Mark Bocek,loss,0,1
2211,Alvin Robinson,Nate Diaz,loss,0,1
2212,Alvin Robinson,Jorge Gurgel,win,1,0
2213,Alvin Robinson,Kenny Florian,loss,0,1
2214,Pat Schilling,Max Holloway,loss,0,1
2215,Pat Schilling,Daniel Pineda,loss,0,1
2216,Gideon Ray,Charles McCarthy,loss,0,1
2217,Gideon Ray,Mike Swick,loss,0,1
2218,Gideon Ray,David Loiseau,loss,0,1
2219,Josh Epps,JW Wright,loss,0,1
2220,Nate Quarry,Jorge Rivera,loss,0,1
2221,Nate Quarry,Tim Credeur,win,1,0
2222,Nate Quarry,Jason MacDonald,win,1,0
2223,Nate Quarry,Demian Maia,loss,0,1
2224,Nate Quarry,Kalib Starnes,win,1,0
2225,Nate Quarry,Pete Sell,win,1,0
2226,Nate Quarry,Rich Franklin,loss,0,1
2227,Nate Quarry,Pete Sell,win,1,0
2228,Nate Quarry,Shonie Carter,win,1,0
2229,Nate Quarry,Lodune Sincaid,win,1,0
2230,Pearl Gonzalez,Poliana Botelho,loss,0,1
2231,Pearl Gonzalez,Cynthia Calvillo,loss,0,1
2232,Mark De La Rosa,Jordan Espinosa,loss,0,1
2233,Mark De La Rosa,Raulian Paiva,loss,0,1
2234,Mark De La Rosa,Kai Kara-France,loss,0,1
2235,Mark De La Rosa,Alex Perez,loss,0,1
2236,Mark De La Rosa,Joby Sanchez,win,1,0
2237,Mark De La Rosa,Elias Garcia,win,1,0
2238,Mark De La Rosa,Tim Elliott,loss,0,1
2239,Mike Nickels,Stephan Bonnar,loss,0,1
2240,Mike Nickels,Wes Combs,win,1,0
2241,Mark Robinson,Bobby Hoffman,nc,-1,-1
2242,Luis Santos,Alex Serdyukov,loss,0,1
2243,Lisa Ellis,Bec Rawlings,loss,0,1
2244,Lisa Ellis,Felice Herrig,loss,0,1
2245,Lisa Ellis,Jessica Penne,loss,0,1
2246,Damon Jackson,Ilia Topuria,loss,0,1
2247,Damon Jackson,Mirsad Bektic,win,1,0
2248,Damon Jackson,Levan Makashvili,draw,1,1
2249,Damon Jackson,Rony Jason,nc,-1,-1
2250,Damon Jackson,Yancy Medeiros,loss,0,1
2251,Ernest Chavez,Zubaira Tukhugov,loss,0,1
2252,Ernest Chavez,Elias Silverio,loss,0,1
2253,Ernest Chavez,Yosdenis Cedeno,win,1,0
2254,Jamie Yager,Rich Attonito,loss,0,1
2255,Mac Danzig,Joe Lauzon,loss,0,1
2256,Mac Danzig,Melvin Guillard,loss,0,1
2257,Mac Danzig,Takanori Gomi,loss,0,1
2258,Mac Danzig,Efrain Escudero,win,1,0
2259,Mac Danzig,Matt Wiman,loss,0,1
2260,Mac Danzig,Joe Stevenson,win,1,0
2261,Mac Danzig,Matt Wiman,loss,0,1
2262,Mac Danzig,Justin Buchholz,win,1,0
2263,Mac Danzig,Jim Miller,loss,0,1
2264,Mac Danzig,Josh Neer,loss,0,1
2265,Mac Danzig,Clay Guida,loss,0,1
2266,Mac Danzig,Mark Bocek,win,1,0
2267,Mac Danzig,Tommy Speer,win,1,0
2268,Mac Danzig,Hayato Sakurai,loss,0,1
2269,Mac Danzig,Kurt Pellegrino,loss,0,1
2270,Isaac Vallie-Flagg,Matt Wiman,loss,0,1
2271,Isaac Vallie-Flagg,Takanori Gomi,loss,0,1
2272,Isaac Vallie-Flagg,Elias Silverio,loss,0,1
2273,Isaac Vallie-Flagg,Yves Edwards,win,1,0
2274,Isaac Vallie-Flagg,Gesias Cavalcante,win,1,0
2275,Isaac Vallie-Flagg,Brian Melancon,win,1,0
2276,Heili Alateng,Casey Kenney,loss,0,1
2277,Heili Alateng,Ryan Benoit,win,1,0
2278,Heili Alateng,Batgerel Danaa,win,1,0
2279,Jesse Gillespie,Dave Martin,win,1,0
2280,Jesse Gillespie,Eric Lawson,loss,0,1
2281,Jesse Gillespie,Jesse Jones,loss,0,1
2282,Jesse Gillespie,Dave Martin,win,1,0
2283,Matt Dixon,Orion Cosce,loss,0,1
2284,Hatsu Hioki,Dan Hooker,loss,0,1
2285,Hatsu Hioki,Charles Oliveira,loss,0,1
2286,Hatsu Hioki,Ivan Menjivar,win,1,0
2287,Hatsu Hioki,Darren Elkins,loss,0,1
2288,Hatsu Hioki,Clay Guida,loss,0,1
2289,Hatsu Hioki,Ricardo Lamas,loss,0,1
2290,Hatsu Hioki,Bart Palaszewski,win,1,0
2291,Hatsu Hioki,George Roop,win,1,0
2292,Hatsu Hioki,Jeff Curran,win,1,0
2293,Takayuki Okada,Ricco Rodriguez,loss,0,1
2294,Joey Armstrong,Sam Spengler,win,1,0
2295,Andrew Martinez,Robert Breslin,draw,1,1
2296,Bo Cantrell,Kevin Ferguson,loss,0,1
2297,Ben Saunders,Matt Brown,loss,0,1
2298,Ben Saunders,Takashi Sato,loss,0,1
2299,Ben Saunders,Lyman Good,loss,0,1
2300,Ben Saunders,Sergio Moraes,loss,0,1
2301,Ben Saunders,Jake Ellenberger,win,1,0
2302,Ben Saunders,Alan Jouban,loss,0,1
2303,Ben Saunders,Peter Sobotta,loss,0,1
2304,Ben Saunders,Court McGee,win,1,0
2305,Ben Saunders,Patrick Cote,loss,0,1
2306,Ben Saunders,Kenny Robertson,win,1,0
2307,Ben Saunders,Joe Riggs,win,1,0
2308,Ben Saunders,Chris Heatherly,win,1,0
2309,Ben Saunders,Dennis Hallman,loss,0,1
2310,Ben Saunders,Jon Fitch,loss,0,1
2311,Ben Saunders,Marcus Davis,win,1,0
2312,Ben Saunders,Mike Swick,loss,0,1
2313,Ben Saunders,Brandon Wolff,win,1,0
2314,Ben Saunders,Ryan Thomas,win,1,0
2315,Ben Saunders,Dan Barrera,win,1,0
2316,Kyler Phillips,Song Yadong,win,1,0
2317,Kyler Phillips,Cameron Else,win,1,0
2318,Kyler Phillips,Gabriel Silva,win,1,0
2319,Kyler Phillips,James Gray,win,1,0
2320,Milton Vieira,Godofredo Pepey,loss,0,1
2321,Milton Vieira,Felipe Arantes,draw,1,1
2322,Milton Vieira,Sterling Ford,win,1,0
2323,Milton Vieira,Hayato Sakurai,loss,0,1
2324,Brock Larson,Brian Foster,loss,0,1
2325,Brock Larson,Mike Pierce,loss,0,1
2326,Brock Larson,Mike Pyle,win,1,0
2327,Brock Larson,Jesse Sanders,win,1,0
2328,Brock Larson,Carlo Prater,win,1,0
2329,Brock Larson,John Alessio,win,1,0
2330,Brock Larson,Carlos Condit,loss,0,1
2331,Brock Larson,Kevin Knabjian,win,1,0
2332,Brock Larson,Erik Apple,win,1,0
2333,Brock Larson,Keita Nakamura,win,1,0
2334,Brock Larson,Jon Fitch,loss,0,1
2335,Charlie Kohler,Sherron Leggett,loss,0,1
2336,Charlie Kohler,Vitor Ribeiro,loss,0,1
2337,Zarah Fairn,Felicia Spencer,loss,0,1
2338,Zarah Fairn,Megan Anderson,loss,0,1
2339,Paul Georgieff,Jonathan Goulet,loss,0,1
2340,Chase Beebe,Hiroyuki Takaya,loss,0,1
2341,Chase Beebe,Yoshiro Maeda,loss,0,1
2342,Chase Beebe,Joe Warren,loss,0,1
2343,Chase Beebe,Will Ribeiro,loss,0,1
2344,Chase Beebe,Miguel Torres,loss,0,1
2345,Chase Beebe,Rani Yahya,win,1,0
2346,Chase Beebe,Eddie Wineland,win,1,0
2347,Oleg Taktarov,Gary Goodridge,loss,0,1
2348,Oleg Taktarov,Dan Severn,loss,0,1
2349,Oleg Taktarov,Marco Ruas,win,1,0
